,user,track,count
123938,af92e36dda6b3b46b675809497b5718b9284db2c,TRAYQLP128F92FA224,1
123971,a0f0d4662b1d33400c943dbf3403f434eb79142a,TRAEUIW12903D018F0,1
123982,64ce8068269d173e5324f5ae6ae869deb9d75eb5,TRARUTP128E0797FC7,4
123985,e0215ed3660c5d03bebc5db1feef3642a6c4ba1b,TRBCUPT128F1462B73,3
124062,24480b516f193b4961e28ef17d4fbf1b1fa56086,TRATNMX128F427C2FC,3
124269,fec07ec3234b7631e4033c9a1fb4376d3a7d5667,TRATFEN128F14A3A6E,1
124412,08f16d97352ad2b527a67b362dc5604a60c8ff21,TRAQRJO128F42B7B09,1
124418,9539b37be528d982c4a5f46a22306337cd0b3f5e,TRAFWGD128F422F352,1
124563,abd639f8426f42d4476369380dae3081491a38dc,TRAADVH128EF34DE7A,1
124584,1675e5d92e71f9a6918edfad45bfd65c5c52cf6c,TRAMCGL128F92F3D87,24
124684,5683cc43564e952de557f5cdcfb0dc5fada2577d,TRBEZQO128F4287E04,2
124786,f09c461f3c5876c6de41e671b8665ddb62989625,TRAYQLP128F92FA224,3
124789,497f02193e68ff77688c6649e55f1801b8f0a213,TRASVOH12903CCDC0B,5
124810,a5b7536ef3a9036c384debcf3703b5e6793419af,TRBGDSJ128F931BB2B,1
124849,e8a4820de807fd34143256cfbab089af2bdacb00,TRAGYMA128EF34B55E,4
125002,04a37ace4cf19228ed5cd6bd6741630871723812,TRAJMZL12903CA4807,2
125131,9d4509f0b1906fc9c2d1aa762c1d39984131acf3,TRALXLX128E078D1B4,1
125426,6a36a9bfe01c36e0a9365fadb17ec61a7fa13346,TRASVOH12903CCDC0B,2
125452,9b5eb4d2b40f6c0ae030bf4cd1d5625dc489f3f8,TRBGCAK128F425F3CC,2
125523,9a88b740cbdeac353b5811cc7cb219fa63bdc5b7,TRAHSPW128F149867A,6
125548,0cb6ab2bf627504de1610b1eb566982dce859591,TRANDBY128F146E8CC,1
125632,933cad3bfe7393713d0749a1550a34e9c727a5d1,TRAVVZW12903CCEEE7,5
125807,18ead5418fb5d617c8940b60907eb3d5cb4a38f6,TRATBNG128F92CADA8,1
125814,2a252b4351452715c81a46910b0d466d8c8d6de0,TRABCKL128F423A778,1
125832,e25fb8dec28a9b0932b010451bef94e96a40c514,TRAJNZF12903CB22A9,2
125847,546bfb8bf4e5ef1274215451f2d56d2d6e6e19b0,TRALDUE128F9312AF2,17
126205,99d08f80b41da874654066981ff84bb008aeb2a3,TRAKWUV128F42699BD,4
126362,923fa543e1ed4c40b5b8a3f3ad8cc33059afe18e,TRAPTOE128F4272000,6
126531,6f1a6f81d7c4f54ca495406338adc90fa574dbea,TRAXLZU12903D05F94,1
126543,168d603c8f83949d2033317a2c31b5d23ec419ed,TRASVOH12903CCDC0B,1
126556,dfa4366bea1ba085242130d501df178eb94f40ef,TRACCJA128F149A144,1
126585,4e5f9d51116138c323f8f4005aec0d95f967ef04,TRBHLDQ128F423EF10,1
126626,2d54f099cf4a235ac3e7972ccb59c2650ca17e94,TRADJAO128F146D76E,2
126708,8bd5c9ea6735bac0462017b85546d974cedde14a,TRAOAYQ12903CFE05C,1
126763,ae0fe712300a35b3d9e8d9aff434b5e14daba38f,TRAWRKT128E0788857,1
126803,ee963038585eb354cac3cafa1dbf31523b7ec6a1,TRAVVBW128F42819B2,1
126811,b21ea68440fbe535a30e4a437d04538bd87d1193,TRARTEH128F423DBC1,1
127087,713812a09672986efec79ec352775ca5c9bfc697,TRAVROB128F9305B80,1
127123,242dd08f054f89499b92f1b93fffbee2fa7d67bc,TRAWLYS12903CCFEFC,1
127146,1a20d09438a8b6faf533e3dd2a14138dcb937bf7,TRAWBHE12903CBC4CB,1
127219,e9368ca9991371bc9e8677fb5604d08fe813727d,TRAVSSU128F145DDE9,15
127222,4bbf2cf904d054b8e3b16eff844d06a8c7a2a3bf,TRBCANP128F92FA6B9,1
127249,0cbb23156f8ae51b68e2d429ccdc99259799d30e,TRAHUQT128F4281228,1
127474,25a585bb7cc17f03023ef16e97dffb8a05455385,TRBAUHT128F92F0657,1
127549,3c5e42f291a830be428cf046071f914da25b243a,TRAAKDG128F42A0ECB,2
127711,8da4dd42a1e7e91ed5c9332f7562965d3540684e,TRBASRX12903C9FDA8,1
127761,d088bb04ce3c597ae7143ee7a8e189bdd74ae4cb,TRAVVBW128F42819B2,1
127818,c13a702f3d18ab426d62ed9ceffdd31a52b30677,TRABVIZ128F42BA066,2
127823,006ce03953ffad6996978b682cd35f2d6b6ea1f0,TRALROP128F92CA9CC,1
128060,b7acc4e86505df48df81ebaaf5440da7e546f586,TRANREH128F93462CF,1
128069,8ca03c0b09ec2d7d11d36b16db657eafe86da8a9,TRAADLN128F14832E9,1
128155,b662ef60f2cd11b2137fc822265f0cfd9e93d783,TRBGWWM12903CCE627,1
128192,110b4d2b6dea801a89bd1e0218957a33387520b8,TRAQFGR128EF34E7AF,1
128323,073e982bbfc1a1505cab7e5f3f0a2ac339a671a8,TRBCBXZ128F14628C3,2
128375,c466c945f01143146f22e0a1f150fe04896d9825,TRAKGDA128F423CBC8,2
128438,efbf5638ffcd22f5108453c800a210ffa0a4a709,TRAZACV128F426983D,4
128543,27e46e4f993c853fb29be2ec59ecaf752ab966c0,TRBHLDQ128F423EF10,1
128735,59d7736ecdb18b2541c5ed0b3a1a52beba557403,TRAPQYF128F14B1051,1
128740,795e4f6be90811c668009042db785492857307d2,TRASDOI128F1480E28,4
128810,41ac39e019bc7b0ea155b41a4f96126c1bb7ffca,TRAXXTA128F146BCA7,1
128827,f8d196df1d561d708d015971e0228879b1ff6fa5,TRBBMHE128EF341D09,1
128828,7eba2f3d824c07e6ef30c20f3c31fe93e2231103,TRAWBHE12903CBC4CB,2
128853,072a7222abcbe28408fb5323e8cd91e1b1e20146,TRBEDVH128F14599C7,1
129103,d91641b9845ec0e4d2327c463382bd2bc96b92a0,TRAZDPO128E078ECE6,1
129187,dcfa2be1d4e5d2dbcbc6ccd9db396a53e867fa2f,TRAWBHE12903CBC4CB,1
129202,23a92a94f2c17d644aa04b9223a2d2e796cafd77,TRAVVBW128F42819B2,1
129227,52900ecf0b5e9aa7268ab7eab6791e3145d4d54e,TRAWBHE12903CBC4CB,1
129228,14fb76f4a91af82b835140c4f31b3d5bd8e99c96,TRBEGQC12903CAB228,1
129337,223efd564fe4bc422dc47403987fc238c9b75455,TRAVBSQ128EF344B3C,1
129408,f42e5cfebe0f23b80e55f108126a542d74ecac90,TRAUOEY128F421CBD3,3
129431,dd3c893fdca787448c103dd927b774dc1df9513f,TRAYKHZ128F145289F,1
129443,5cfd554f26b067157dc28922c48805f9630bea3f,TRARUTP128E0797FC7,2
129711,2992f0ca3fffe2cf915b81b03d4073cfa9540699,TRAURYF128F147805D,7
129773,789be07a27c2c908e44058e2fd9dce44f7d2e0ea,TRBIFGK128F92F23A2,7
129784,a75185774aeea48d94547bb6c72b6ce9ac056ad6,TRBFURI128F1455498,8
129803,70a8a6643265cc356253d8a5f0211cf7927dafb0,TRARPCK128F92FEA7F,6
129909,8def9b916ee1adf0cd6e1a3dab12558e5d36ea3d,TRAADVH128EF34DE7A,1
129917,4797a4e11f37ae2ed558e41e6d7d3db12ec1dd81,TRBHLDQ128F423EF10,2
129929,7ce5b8e9d3ffce9d525214d2f0cf7722b54d1f98,TRBEKGR128F425DA44,1
129960,850e0b8e4a9c3bf309c21cdc9edb7c3fd16d085f,TRASRXK128F9311176,1
129986,9c44ccb158ef2d4beb4cfb47a33997d73bcd1648,TRAAGCZ128F93210FD,1
130030,e36bdadf0477975ee75af77e6f9f093c1175a509,TRAIVMM12903CFAD62,1
130044,a5b34e6107c2d82efea00e15c48878fca6fffb91,TRAJIKY128F932AD73,1
130119,aed666813a6fd809efeacb73f8421c3f54dfd0df,TRAXBLJ128F92EEBB1,1
130186,efe09381d63ab149c16e72e29e28f90b9baa847f,TRBDSFP128E07937B9,1
130394,8d9b759357349b7067f11e6f9497b271d30d4245,TRAZCMR128F1462B51,1
130508,7cf63776455e59c9ef1c3c1750fe76bd2bc139c4,TRAUOPE128EF367610,1
130525,d0adab2ee0f09d3d75eaa9d01bb1e11c019eba0c,TRADYQK128F42A762A,1
130725,c5c02dce1f77ad3aab1e89687a6900076a7869e1,TRAOAYQ12903CFE05C,3
130813,10fe8196f843c55697a9ecdb281d34e5b46951a8,TRAWYNV128F92F5E7E,1
131065,d5743821b30435fe9b3e20e3867914dbe0fc2a37,TRBCSSE12903CBE261,1
131099,206bfe192d1197e7655cfefba13e0f40fac8a2bb,TRAWHYL128F42934D4,1
131134,76127e12e60ccb9d8a525f98759ea33d8c4a6a2d,TRAPGYN128F92C40CC,1
131338,3ad3654c39026ef647d491757088278a862abd20,TRBCJUF128F93190C2,1
131411,e678af6a932d874dfc9f8f4588eb1235ab740a5c,TRBAMXF128F1470AD6,5
131426,1875d41b80f2e44ee8cd33252927b3d21772a889,TRAQRJO128F42B7B09,5
131476,37fad930de8e22ba54d0128447e13fba4e63915d,TRAAKDG128F42A0ECB,1
131551,6dc7edd7e2368e6e58cca3eb6838005511e79b0a,TRAWBHE12903CBC4CB,1
131615,d142ca5c87bac1ac49b0bcdbe4eb62acbb8470fb,TRBHLXQ128E07856AC,1
131700,4d586a60f98c69e3e5aed02028b7f935a4c0e28f,TRAAKDG128F42A0ECB,5
131711,91d15d438d39bef255f5a70dab36a784dc24b1aa,TRAGANK128F428A5CD,2
131745,c11646c5092d28974ee42369cd207f08a544c3bf,TRBGRIP128F147FCA6,2
131768,53074b9489816ce5ec26f6ccb63fef2ee89ab6d2,TRAURYF128F147805D,1
131811,2d7d02c386f2f92862efe5d1b29e40fce57ea2f6,TRAYQLP128F92FA224,2
131831,79fb65313a01d0298dcc9da3a47d90d759a4bf43,TRAURYF128F147805D,1
131844,0e4b14cbd8c7026f3d07a4aa8b08493f81aede3d,TRBGCAK128F425F3CC,1
131967,2b9f1988e20dc4ca00f3e702b32260f58d7b6daa,TRBGWWM12903CCE627,1
131991,7ff51786658632627203b936927a40bd8b1d9339,TRBCSDW128F424D686,4
132283,ebb9f0a326440e82e9643c7ec3287f635878e58d,TRASDOI128F1480E28,10
132287,1273f0e52977a3bb43db8932e20dcd4311811ba5,TRBHKXX128F4252D02,1
132384,9da74849d9ec5f9a78f5fd7bda799f00816db552,TRAUONA128F4255A38,1
132415,fc05929c9f2743b8bef52929181b47fdd0d4386b,TRAQHNX128E07822A7,2
132473,19069615e00f1fb852538dd0e9ba89deecbac273,TRANUEV128F4282392,1
132513,b253d0e2339cf9c01e13654e8356acd7aef7cb63,TRAEUIW12903D018F0,2
132647,ff136e6016f3e701102f5c17723a44802f851cbf,TRAOWBP128F4257C64,3
132745,b3f657aae56e79b9862339d52a28e0ace36cde0a,TRANZYG12903CFB180,1
132883,3553c22e29987c563002f994b0510edab47afa29,TRATIAH128F426B422,1
132903,0a4e18e123634762e9847df0ecca1126e4c1f6ad,TRAWBHE12903CBC4CB,4
132998,fc90421538a503bd9c65ddb5ca8b1faf997ea78c,TRBBAHD128F428E0FE,2
133036,94afa55dc07e5d463742d3c0d66cb8c20d981c6c,TRAPUWG128EF3425E7,2
133105,dced35191b3d2b89171893fdc92031754c84632e,TRAIJGU128F931FA16,4
133185,9fd0a17ffe75815813640d9e3bd59b74e7f08ea8,TRAQYFL12903D138CF,3
133263,5d96ced454c124a4a7bdbaf3c13822cc2a435138,TRABVIU128E0780DA0,1
133280,a2a21e37a7638a2198e86396be02d0d6b343f11d,TRALDUE128F9312AF2,1
133439,5afd213ea2d4af47f9aca892f19140b9baa6ca56,TRAVVBW128F42819B2,2
133729,fbbbc2774c82645a9cef7a14bc4253b06208e807,TRABQZK128F92F54F4,3
133739,ed652d2c7d85357f5bb868fe408fcd94b589bf04,TRAOATJ128F147FC9B,5
133762,95df8bdd3b4d7bb68df684f93a9f25a4cb2024a7,TRARTEH128F423DBC1,3
133978,794d36becbe7dc5cd2022dad0a1cb5e4163c41fc,TRAYQLP128F92FA224,1
133981,88901db111c9b035cb8afe7a344ba5640748630f,TRBGCAK128F425F3CC,1
133992,099372cfb2a9b960ae0495d86f4ff1128ead6502,TRBGSAQ128F1470B41,1
134149,60fe6d8dc92539b7a5a5256410a37f3e4506f49f,TRARTEH128F423DBC1,1
134158,0df6e0a8e4b30912904c1158c25d1e885a6978cb,TRAPTOE128F4272000,1
134190,96a223f269bd67ccae78ef600e9fc280b7f414b8,TRBCVBK128E07813EC,2
134214,944c87da9901efbc63eac22e3d11df44d7dc8c2d,TRAWOCY128F145B051,1
134283,9004a56197dd71ce14b0fcd8624e8615096bf47e,TRARPCK128F92FEA7F,1
134337,39c9a0f6a29774242c654be04188a5ccd446949f,TRAWBHE12903CBC4CB,1
134364,90365c4b0abf62f7971ca739021c2152aa2625f4,TRARPCK128F92FEA7F,8
134568,9ae0336dd268f6c375118ee85e97c6e3bbe0c30f,TRASJMT128F9314118,4
134699,3fae1e65a0ac69c244a6fde8fe67dc0a825c98c3,TRBIFWB128F1460D8C,1
134803,1f813036b0ee742bf944e5f44cb14660ce6135c6,TRAWCIC128F92FE36A,17
134820,49b2745782a141f0993f093cf52ed463cd1675bc,TRAIVMM12903CFAD62,1
134923,4abf7fee15bfe5982d93d8932610ee808d5ba7a9,TRAURYF128F147805D,10
135043,800a481646da5e7ae2e77f088ce0dafd951ca256,TRAWLYS12903CCFEFC,1
135093,9b262e9dad1cfb1edc2b9711824e37789a8528ac,TRAUWFN128F1462E09,1
135107,44b8a4b7a8cfbac12c76e6111c70ab317a0cec01,TRAIJGU128F931FA16,2
135120,63f62a669d2cd58d8498ee59317277ca9df653a1,TRAVBSQ128EF344B3C,1
135139,c040e03a1d0b93c8dff1cd0fe6d4801665ba2732,TRARCZH12903CF7D2F,1
135197,cabc53c4672acae8694e130be24acfeec34d0c0f,TRANIJQ128F4298A10,1
135367,3ca18f7efeb7055db42c9d693ceb9f77749761b2,TRAYUXO12903C99CBF,10
135462,ccbe65d5f5ed79a1724bd4b0156de29f277bf604,TRAJFFF128F429874A,1
135465,adf1aebcc040db60f754edb137258366fb2195df,TRBENDH128F1467D62,1
135476,32136669c48a7acb9c59350ac610d6bb4358c5df,TRAEUIW12903D018F0,1
135556,8aa79aedb19f8ceb267660b7045bd533f82d14ed,TRBBNHZ128F423E599,2
135604,46f5b11e47f1eac261dc95f115d2af2c6a48d72f,TRATKVY128EF35F97A,1
135656,b0aa155e7e0f18c2ca6c031af8f5fbf5fcbc8141,TRAGSGF128E0780CA7,1
135667,d6ca8f8c6550a8921b831cf673f068aa409ebc66,TRAAMES128F42AF068,1
135748,e7b65feeb8d99a8b469b0849fcf9600bde5e6d88,TRAZDPO128E078ECE6,1
135812,85686f34b2a3bd166a9754dca4da4a8f42902b86,TRATBNG128F92CADA8,1
135813,9d67571d3bbd8c5939e3d67ff08d4cf1a1c54791,TRAPTOE128F4272000,1
135909,eec7b5d20c9234926e7801292716ba1bd42ce561,TRACYCJ128F9309246,2
135969,53c90a2009ce02b4c3f7953c49bd38d90ad2b38e,TRAPTOE128F4272000,2
136022,ec7c2672e438102397c587c53f9705246f61cd1b,TRAUURC128E078EC6E,1
136023,a11f2517f80c112eb5b7a89f0d4c854755d52578,TRAAGCZ128F93210FD,1
136168,72bbeffd59eed898307e302f17068352ff0be15e,TRBIFGK128F92F23A2,1
136239,17ea382c7eaaf1b520ff334c0357900f28b5a40f,TRAPHZT128F147A02B,4
136265,a3454758dc91ff4372a5f945cfca48787c362c54,TRAXRSK128F42B44D2,5
136354,4618b707098a97664cdab30a5579cf67d4da2bd8,TRAEUIW12903D018F0,1
136358,de5dcda48a055eed4a9032c5c69f37f203b4618f,TRASVOH12903CCDC0B,2
136381,9f7c055c7f8278e3ab39be37c8b6542b88afa284,TRAFWEV128F428D391,1
136613,d2247b4b77d84dca851ec5e5868b19680a6ccf1e,TRAURYF128F147805D,2
136616,e8cf67f85f2ee6c5dc4ba1bd865be918a9cdfb0d,TRALROP128F92CA9CC,2
136852,d7d22926974c532526330b105c124ab8549dca2a,TRBIAHA128F42A4C9B,2
136907,9ac0b3700f5249b7efa28b8ad2724f6e78a47030,TRAXRSK128F42B44D2,10
136926,8e4e99978f2950569a8a99f805c330ec1c78dcdf,TRAHFSC128F92EACAB,3
137141,1aec4907a26d070b66f1f14b2547ef37aea71f09,TRBHVJH12903CE8978,6
137235,d400f80015155343b431e4c7bbee9066c7188f04,TRAWBHE12903CBC4CB,19
137236,4f302db303ed5307e8eef635739afbed55c39706,TRAEOUE128F93187B9,5
137285,cb94233556081847d0076a7e634baab670ca9ef7,TRAURYF128F147805D,1
137286,b11aabb1bd54cac24d77236821e876e48dff2182,TRAYQLP128F92FA224,1
137294,4deaa020bf9b6da2a78f49f7399fea288dd947f5,TRAASKO128F427CE1C,1
137311,9242e512305a7c840f5c271a6b1c21b87cac8a6e,TRAUZFY128F42BCE57,16
137367,d97dd2fede8fbf933bb25f0a12a1bae2cdc85590,TRAUNGN12903CE12A6,1
137418,34842f04392cc6b5b5936c1182cf6c7042c36103,TRANSKF128F147FCB4,4
137471,6a17c2c9c58ab5290459abdb95e473be17f51ad0,TRAVXBL128F42BB389,1
137562,de9e90cf38762fd64e1eaff65f4861ab339687b6,TRADFCO12903CA9439,1
137639,580461c2c352e4df2e01e093b53c4cbeb4c2b026,TRAURYF128F147805D,1
137642,0247e441ad223dedbdc2fd7d7526d9bd496dfcaa,TRADAYS12903CDBE0F,1
137729,9b22a3b13f666f1dcb09f4b0be338b44878bb000,TRAMMAF128F93051B0,5
137835,77972648b91927ffed4ac8ee8944a33eea90f7f5,TRANHYE128F92DE232,1
137992,23da3608bd449d1c9b0d2fa82ca5324d41389e60,TRASPTN128F14B0EF2,1
137998,cb3f09113992c68efdb2b2a9fec4da979addee68,TRABQZK128F92F54F4,1
138196,ddc06c97c3379135a1a750b829e5e4fd1138788f,TRAVNVI128F4298D23,1
138281,4488e641b752b1f8b6bade8df4d46d8b6d147706,TRAIYZW128F9330F7D,1
138324,7a118210e63958cbdcbfecbc645913d5a118e191,TRADGQI128F1472928,1
138390,a432eee334c85150ede047da40302f3aa49085e2,TRAGFUR128E078B8B3,1
138448,d10999484549e065ca183a7557fb01e272708a36,TRATLOJ128F9308ABB,1
138477,bb09e6d14cba70e18fc89952a2ecffd74540a5e2,TRAWCQE128F14676AC,1
138490,8304e0cec077649550190e09eb26e8e59cae8e37,TRBFEID128F42368AC,1
138500,22fe8dbb70b17e0015949503d8a8c42edaf077bb,TRAWBHE12903CBC4CB,1
138638,dff6debc555670b77d760ea2e7153c7436896734,TRAJOPN128F423BEC3,1
138673,bf05e609a9429f70c0468a5af1070a4f379688a6,TRAPVXU128F149E7CD,1
138684,975e4b2a2a19b6e269defb5cf5e22fa045634208,TRAMGPM128F9311196,2
138687,fb8ed39e2a7b74f4984a0cff05f4dc596a12da91,TRATIAH128F426B422,3
138704,860875aa15fd67ee1eac82f9b8bab30b70616458,TRAURYF128F147805D,3
138705,ff28847e1433725969c684701cce2280335feee5,TRABKJU128F422A7FE,3
138762,afd0a6650bd169173e2fa705613ce6e397fb14ce,TRBASRX12903C9FDA8,7
138775,795a7dce6ee8bbe1c36f789b1deef6ce8335ebd7,TRAXGLQ12903CDBF13,2
138788,96db3bb484b72b554ef1e79e95f6fc0d8228f913,TRATBNG128F92CADA8,1
138881,654acd28c3e09f1542b92b1060830596b46bf4f2,TRBDSWA128F92FE70A,1
139053,c98b3fa1783fb5691d09faaa42b5ba5db3f69702,TRAOAYQ12903CFE05C,1
139143,bb7b87337180d0e18ade3dfe78fbfa1ccc28127e,TRAWBHE12903CBC4CB,3
139167,74a1e317b6318d1c37b45d3ff78cbf1394a1c048,TRBIGRY128F42597B3,1
139257,57945fd836b020aa0be2d8e53c12ebafa6c7da19,TRAHIRO128F93093A1,1
139321,bc3b1047267cd89818cca96e159094285818bd1b,TRAZORC128F426C323,1
139347,d65c1363815bd5b9c927f069db663c5815afba26,TRAURYF128F147805D,1
139416,bd1d4efba8b607570a1fdbb5b965068fc9fff6fa,TRAKLHO128F42BA554,1
139444,a8298477f5f43c959bf8b3d6cceecf187c8f5cc8,TRBDMIN128F147FCBB,1
139458,b148256e1bd4dc25ce5c0cf7509555374fa0be7f,TRAURYF128F147805D,1
139542,740d008485bf88e2d0b542516aca6e3c148fdb84,TRAVFSL128E078E22A,7
139642,d0414d756d882ec0a8477db007f1a3ad6b8ff673,TRBHVJH12903CE8978,13
139711,e68dd307e259e112b2d56d983d2b08a42e26e583,TRAPIPG128F42521C6,2
139754,79d10a2b90f0703bed6c9c7da12d069e967e8224,TRBAJRL128F1482E66,14
139766,53ce8919509a0e250ed5583dba7b9e834e7d889d,TRBCJUF128F93190C2,1
139874,ac508a6683936cdb967d3a4de37b56a729981ffb,TRAWBHE12903CBC4CB,12
139898,3f101a486e4111c63db9978af8738c64b5d8f331,TRAIYDL128E0791583,1
139923,253cd8a8a2f269e83fde3ab784c467eaad16eba1,TRAZDPO128E078ECE6,1
140109,5b56401fa396dfba8fc0c34174be7987dd96b94c,TRARUTP128E0797FC7,4
140143,c5c11d65dec241efbd9ca434a487fe666f5d0c27,TRBHLXQ128E07856AC,17
140328,36243e5e4a25c79f3805164c237cac1f863ea5da,TRBAEYW128F147D9EA,3
140350,e845e1e152f8f61e51519b960dce3fc3faf593fc,TRAZZLJ128E07945F2,1
140365,75d0f1a2bf4b5ce0e17a60d7142ba17e5ecbf8a2,TRAEVRI128F93608F3,3
140424,be8638f5ea9f57d24e170473c2545ae3b6d76d27,TRAAKDG128F42A0ECB,1
140463,99c07c962b1d9f2194a9db5d5044006e37c0c0a2,TRARFQL128F931E523,2
140467,fd30710f53b9e67abe59357e7af1b255369e6cf5,TRBHKXX128F4252D02,1
140490,9ff3e527cfafaf50fa1987e034aaaf8d347addd7,TRARUTP128E0797FC7,4
140535,2ddbded61c19647b1438c3adafd6b97178525e55,TRAWBHE12903CBC4CB,1
140583,d6c7c9c1ad06333413a344f385c8fbd4b5e36a8c,TRAYWSQ128F933F63A,1
140588,0e7d8ed45b3fed3b19aeea0fd889de362efeaef0,TRBEDVH128F14599C7,1
140612,d359a4fdbea81c6ebd2f462141bb641ee7cf2f14,TRADZXK128F429DB92,1
140630,25cbe93ccfa08a2a9d1ce66ff857ae47cbfc2914,TRAXUPN128F42855C8,1
140652,8dffa9e4b2d6873fc514fe09d69cb161f917100b,TRATQUI128F9347C68,1
140771,6fb846e6985a4c68a597c107e91e65c4c1abb984,TRAUOPE128EF367610,1
140783,238a3411c4e1ed31efd090fb671caaa20c4deb53,TRAUTTP128F425BDEB,1
140953,6e288b06eb0de6e235f06c29de854990ca0c9dff,TRAAKDG128F42A0ECB,2
141066,de2fc67eef9fb26e88b4bd02a0bdc8497229e304,TRAZBRT128F9305CE3,2
141102,35ba22930acb30f6e8461720415b24208bec551e,TRAVDDJ128F92EF09C,2
141160,c0bb94e408b631b2dcbd6e9cc1347ed3b536758a,TRALNJR128F145AC96,1
141255,b302aad6e898db57430508c6c6cc93a989870ce2,TRALZBV128F4250E60,1
141388,507ae76043e1798d27f3b2adabf2aad8c2e9e313,TRBBVBM128F4276D82,2
141462,114288452d65e0b22a65de42a5b211a79ab5d9b4,TRANUEV128F4282392,1
141594,576b381d318a07b95458a562e213099949a7232a,TRAAKDG128F42A0ECB,3
141619,b299ac808df1186fc8c3ac6da26c8893bc1b1816,TRAWBHE12903CBC4CB,2
141690,b3d152f0b47b7aec05960db60bebbcc96cda765b,TRADCIM128F427A3A1,1
141720,d447ab799be131eb8bf515660af1a7b16aa8ccae,TRBGRIP128F147FCA6,1
141905,dd88a2c3b57602608e7f55176fcff92bf6a5f03f,TRBIFGK128F92F23A2,9
142034,f191c40b45007482cd2511a540ba1c9b27d9a98f,TRAADLN128F14832E9,1
142331,297426a7728d8911b128c30f68f532bf1edb8e19,TRAKDMK128F92F9AFC,1
142389,f6e2259ef5b62b0425bb9ca79efda1e7a9551198,TRAZDPO128E078ECE6,1
142427,7f13e6c236a04314e4e2cc2e15f4396d29af10fd,TRAMESI128F93509F7,3
142548,a569519e5a58116f16e9b57d0ac1017843220be8,TRABIOI12903CD8B9B,1
142787,208a215e86a3a5658d42b1633431f998ef740493,TRAHVUK128F1456988,6
142994,6eab1cb4b3bb57d3a6800442f47d2a803498bd28,TRAYQLP128F92FA224,1
143001,b11339eb8625ae28b2885171ac7d913ef627184a,TRBIAHA128F42A4C9B,1
143055,ed4a4bf8abc7bede252d5ba7fb2bd9e67512f401,TRAAGCZ128F93210FD,2
143058,78572a7ba4295839357a28ccc7776bd592f1e83a,TRATHTH128F42BC347,1
143138,6fc8005af2fe3f36cc93685609ebb5adf4dfe273,TRAWCIC128F92FE36A,15
143241,178e163c6820eba2f77aa7953769082e0299c92d,TRBGCAK128F425F3CC,3
143544,9a04d8a8ac657d44067119258105053f6e19ede4,TRAWCIC128F92FE36A,3
143634,a9ad7ffd4101306841f7ae81507cf2cf4c192b82,TRARIRG128F147FC96,1
143722,ed71d7f506a154f6b7f7729d10783396a5dd4c96,TRASVOH12903CCDC0B,5
143857,da417c39b0189bb957518105921418a21961fba4,TRAVVZW12903CCEEE7,1
143910,8a1032564697a62967c3fdb76438aaec583ae4d3,TRATHTH128F42BC347,1
143945,f4f6f6dce739b8666a50c14dff3552d5f37c859e,TRAXRSK128F42B44D2,1
144080,a0c5b881616cb7b2799e14282311972005880797,TRAVZZV128F42AE511,1
144382,9da9b3b45b6ce7eca7b36714d8ac97c52bf2c5c4,TRBGQAB128E07877E4,1
144388,a152a7f8fe4662da3877c5eba9ca1b4c233af265,TRBHPVP128E0785A51,2
144409,54b1915e083a5ae5fdcb675923cb5a60c611dfab,TRBHNVI128F92F0EC7,1
144548,8be053f6e9e55e17301d4ffaa3a5d2866b888950,TRABVIZ128F42BA066,3
144587,4548deceede5811bb8ee18a0e00c3edfeb13e9bf,TRANWIK128F930CDE2,1
144695,ebb297b5754e764256e1fdc60fd61081b11a31fa,TRAOXJM128F4261E07,1
144729,56c3e8a0ce3a0997578a507911b1d4612d44f78c,TRBFOLO12903CB2676,2
145077,0a5c1bba94294e8f0276e343b7a07edadad15a6a,TRAFYGO128F42727E7,1
145080,4dd9b17479db4d57f3eef3f6e85b322b47aec510,TRASDOI128F1480E28,1
145198,a9b8891c33ab62b31224a26b7a6b57967bf6ed38,TRAWBHE12903CBC4CB,1
145280,ea2d9069da70ef6a8f27fffee73f214adef01179,TRBDMIN128F147FCBB,1
145302,ddc899c61a21e66c31dbbebd01495e0da1f10149,TRAWLIM128F92F13EF,1
145588,fae65c763182066dacf835bd75fcc24803f4c626,TRBEERY128F4231A2E,1
145618,00fd1349f2608bab7b67ccdb0cb47e0c2a5eb7ea,TRAIYZW128F9330F7D,1
145678,4a225caa5583555e8e22e9562285a77d6ed9e280,TRATTGW128F427A82D,1
145709,65e0bc1749e7aab69899535560cf9c540adc6480,TRAATPA128F146753C,5
145838,a5efb3270199b6a992ce2847d595f981a892c79a,TRBDNDG128E0782EDC,1
145844,87bca710d21c36ecc8774cc04b602cbc2042c56e,TRAMHFW128F4254303,1
145872,a8a209862a6109eb86252ab3d56b68bcc5a9995a,TRBEERY128F4231A2E,1
145882,f19b72a5189ba418add31436673c28f38172110d,TRAYQLP128F92FA224,1
145885,85a9f0dc8a9acd634f00faa1c471eacfc0c5de36,TRAFAJC128E078888B,3
146065,cfabb2c95ca12c8b97fc2b5caab7e25e9458902a,TRAEGAZ128F426240C,1
146079,f695d7c6d2defdb9e9fa43dbb5364c20126bafe9,TRALSOA128F4275F49,5
146150,5371220c96fd582f4944eee98d14dba9e15a6ef3,TRASVOH12903CCDC0B,6
146227,81578201e00020b022f2a2083ddd44666046fa00,TRALSXX128F92F94B0,1
